,datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
197,phyc_ssp126_2020_2100_depthsurf,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Phytoplankton [depthSurf] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/phyc_ssp126_2020_2100_depthsurf,,,https://erddap.bio-oracle.org/erddap/griddap/phyc_ssp126_2020_2100_depthsurf.graph,,,https://erddap.bio-oracle.org/erddap/wms/phyc_ssp126_2020_2100_depthsurf/request,https://erddap.bio-oracle.org/erddap/files/phyc_ssp126_2020_2100_depthsurf/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/phyc_ssp126_2020_2100_depthsurf_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/phyc_ssp126_2020_2100_depthsurf_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/phyc_ssp126_2020_2100_depthsurf/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/phyc_ssp126_2020_2100_depthsurf.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=phyc_ssp126_2020_2100_depthsurf&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
198,so_baseline_2000_2019_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] Baseline 2000-2019.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_baseline_2000_2019_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_baseline_2000_2019_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_baseline_2000_2019_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_baseline_2000_2019_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_baseline_2000_2019_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_baseline_2000_2019_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_baseline_2000_2019_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
199,so_ssp119_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp119_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp119_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp119_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp119_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp119_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp119_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp119_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
200,so_ssp126_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp126_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp126_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp126_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp126_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp126_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp126_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp126_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
201,so_ssp245_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp245_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp245_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp245_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp245_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp245_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp245_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp245_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
202,so_ssp370_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp370_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp370_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp370_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp370_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp370_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp370_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp370_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
203,so_ssp460_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp460_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp460_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp460_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp460_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp460_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp460_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp460_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
204,so_ssp585_2020_2100_depthmax,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMax] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp585_2020_2100_depthmax,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp585_2020_2100_depthmax.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp585_2020_2100_depthmax/request,https://erddap.bio-oracle.org/erddap/files/so_ssp585_2020_2100_depthmax/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp585_2020_2100_depthmax_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp585_2020_2100_depthmax_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp585_2020_2100_depthmax/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp585_2020_2100_depthmax.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp585_2020_2100_depthmax&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
205,so_baseline_2000_2019_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] Baseline 2000-2019.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_baseline_2000_2019_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_baseline_2000_2019_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_baseline_2000_2019_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_baseline_2000_2019_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_baseline_2000_2019_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_baseline_2000_2019_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_baseline_2000_2019_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
206,so_ssp119_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp119_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp119_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp119_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp119_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp119_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp119_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp119_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
207,so_ssp126_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp126_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp126_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp126_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp126_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp126_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp126_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp126_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
208,so_ssp245_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp245_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp245_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp245_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp245_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp245_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp245_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp245_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
209,so_ssp370_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp370_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp370_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp370_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp370_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp370_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp370_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp370_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
210,so_ssp460_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp460_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp460_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp460_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp460_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp460_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp460_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp460_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
211,so_ssp585_2020_2100_depthmean,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMean] SSP585 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp585_2020_2100_depthmean,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp585_2020_2100_depthmean.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp585_2020_2100_depthmean/request,https://erddap.bio-oracle.org/erddap/files/so_ssp585_2020_2100_depthmean/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp585_2020_2100_depthmean_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp585_2020_2100_depthmean_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp585_2020_2100_depthmean/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp585_2020_2100_depthmean.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp585_2020_2100_depthmean&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
212,so_baseline_2000_2019_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] Baseline 2000-2019.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2000-01-01T00:00:00Z,2010-01-01T00:00:00Z,315619200,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_baseline_2000_2019_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_baseline_2000_2019_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_baseline_2000_2019_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_baseline_2000_2019_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_baseline_2000_2019_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_baseline_2000_2019_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_baseline_2000_2019_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_baseline_2000_2019_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
213,so_ssp119_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] SSP119 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp119_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp119_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_ssp119_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp119_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp119_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp119_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp119_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp119_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
214,so_ssp126_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] SSP126 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp126_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp126_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_ssp126_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp126_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp126_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp126_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp126_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp126_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
215,so_ssp245_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] SSP245 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp245_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp245_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_ssp245_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp245_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp245_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp245_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp245_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp245_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
216,so_ssp370_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] SSP370 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp370_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp370_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_ssp370_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp370_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp370_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp370_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp370_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp370_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
217,so_ssp460_2020_2100_depthmin,public,Bio-Oracle consortium: https://www.bio-oracle.org,grid,Grid,EDDGridFromNcFiles,Bio-Oracle Salinity [depthMin] SSP460 2020-2100.,-179.975,179.975,0.05,-89.975,89.975,0.05,,,2020-01-01T00:00:00Z,2090-01-01T00:00:00Z,315582171.4,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmin,,,https://erddap.bio-oracle.org/erddap/griddap/so_ssp460_2020_2100_depthmin.graph,,,https://erddap.bio-oracle.org/erddap/wms/so_ssp460_2020_2100_depthmin/request,https://erddap.bio-oracle.org/erddap/files/so_ssp460_2020_2100_depthmin/,https://erddap.bio-oracle.org/erddap/metadata/fgdc/xml/so_ssp460_2020_2100_depthmin_fgdc.xml,https://erddap.bio-oracle.org/erddap/metadata/iso19115/xml/so_ssp460_2020_2100_depthmin_iso19115.xml,https://erddap.bio-oracle.org/erddap/info/so_ssp460_2020_2100_depthmin/index,(local files),https://www.bio-oracle.org,http://erddap.bio-oracle.org/erddap/rss/so_ssp460_2020_2100_depthmin.rss,https://erddap.bio-oracle.org/erddap/subscriptions/add.html?datasetID=so_ssp460_2020_2100_depthmin&showErrors=false&email=,,,Uses attributes recommended by https://cfconventions.org
